90	2236	unitree-as2-w	speed	caveat_wording	"Speed 0~3.7m/s (Max Approx. 6m/s)"
91	2236	unitree-as2-w	ip_rating	value_text	"IP54"
92	2236	unitree-as2-w	docking_station	caveat	"The X variant value."
93	2236	unitree-as2-w	docking_station	caveat_wording	"Charging Dock /"
94	2236	unitree-as2-w	lidar	caveat_wording	"Ultra-Wide-Angle LiDAR Industrial-grade 64~128-line LiDAR"
95	2236	unitree-as2-w	cameras	value_text	"HD-kamera"
96	2236	unitree-as2-w	compute	value_text	"8-kernet CPU"
97	2237	unitree-b1	ip_rating	value_text	"IP68"
98	2237	unitree-b1	ip_rating	caveat_wording	"IP68 Waterproof, Industrial Level Heavy Loader"
99	2237	unitree-b1	height	caveat_wording	"Length*Width*Height(fold) | 1202*467*297mm"
100	2237	unitree-b1	cameras	value_text	"Intel RealSense D430 x5"
101	2237	unitree-b1	cameras	caveat	"Model given — rare in this material."
102	2237	unitree-b1	cameras	caveat_wording	"Sensing Sensor Intel RealSense D430*5"
103	2237	unitree-b1	payload_standing	caveat	"No operator."
104	2237	unitree-b1	payload_standing	caveat_wording	"Maximum standing load 80kg"
105	2237	unitree-b1	temperature_min	caveat_wording	"Working Temperature | Battery | -5℃ - 45℃"
106	2237	unitree-b1	temperature_max	caveat	"See temperature_min — only the battery range is stated."
107	2237	unitree-b1	temperature_max	caveat_wording	"Working Temperature | Battery | -5℃ - 45℃"
108	2237	unitree-b1	charging_time	caveat_wording	"Charge Time 1-2h"
109	2237	unitree-b1	compute	value_text	"Intel i5-1135G7 + NVIDIA Xavier NX x3"
110	2237	unitree-b1	power_output	value_text	"12 V / 24 V"
111	2237	unitree-b1	power_output	caveat	"Voltage given, wattage not."
112	2237	unitree-b1	power_output	caveat_wording	"Standard Output power:12V/24V"
113	2238	unitree-b2	hot_swap	caveat	"The manufacturer states battery supports quick change."
114	2238	unitree-b2	weight	caveat_wording	"≈ 60kg Total weight (battery included)"
115	2238	unitree-b2	battery_wh	caveat_wording	"Battery capacity 45Ah(2250Wh)，voltage 58V"
116	2238	unitree-b2	lidar	caveat_wording	"3D LiDAR ×1"
117	2238	unitree-b2	height	caveat_wording	"≈ 880mm×460mm×330mm"
118	2238	unitree-b2	payload_standing	caveat_wording	"Standing load ≥120kg"
119	2238	unitree-b2	stair_step_continuous	caveat	"Range kept. 20~25 cm is not 22.5 cm."
120	2238	unitree-b2	stair_step_continuous	caveat_wording	"Stairs of 20~25cm"
121	2238	unitree-b2	ip_rating	value_text	"IP67"
122	2238	unitree-b2	docking_station	caveat_wording	"also supports autonomous charging solutions(optional)"
123	2238	unitree-b2	cameras	value_text	"dybdekamera x2 + optisk kamera x2"
124	2238	unitree-b2	power_output	value_text	"12 V x4; 5 V x1; 24 V x4; BAT x1"
125	2238	unitree-b2	power_output	caveat_wording	"12V×4 5V×1 24V×4 BAT×1"
126	2239	unitree-b2-w	weight	caveat	"Includes battery."
127	2239	unitree-b2-w	weight	caveat_wording	"≈85kg Total weight (battery included)"
128	2239	unitree-b2-w	height	caveat_wording	"≈ 950mm×550mm×450mm"
129	2239	unitree-b2-w	payload_standing	caveat_wording	"Maximum Load(Standing) 120kg"
130	2239	unitree-b2-w	ip_rating	value_text	"IP67"
131	2239	unitree-b2-w	battery_wh	caveat_wording	"＞2kwh，voltage 58V"
132	2239	unitree-b2-w	compute	value_text	"Intel Core i5 / i7; tilvalg i7 eller NVIDIA Orin NX"
133	2240	unitree-go1	sdk_languages	caveat_wording	"Python Programming | Interface"
134	2240	unitree-go1	compute	value_text	"1x (4 x 1.43 GHz, 128 cores, 0.5 T)"
135	2240	unitree-go1	compute	caveat	"The Air variant value."
136	2240	unitree-go1	compute	caveat_wording	"Sensing Calculation | 1*（4*1.43GHz | 128Core0.5T）"
137	2240	unitree-go1	degrees_of_freedom	caveat_wording	"Silver alloy | precision joint motor | 12 piece"
138	2240	unitree-go1	payload_walking	caveat_wording	"Load ≈4kg（limit ~ 10kg）"
139	2240	unitree-go1	speed	caveat	"The Air variant value."
140	2240	unitree-go1	speed	caveat_wording	"Motion Speed 0 ~ 2.5m/s"
141	2240	unitree-go1	lidar	caveat	"Radar: 2D or 3D, optional — type without model."
142	2240	unitree-go1	lidar	caveat_wording	"Radar ○ | 2D or 3D optional"
143	2240	unitree-go1	cameras	value_text	"1 pair fisheye binocular depth camera"
144	2240	unitree-go1	cameras	caveat	"The Air variant value."
145	2240	unitree-go1	price	caveat_wording	"Price（Tax and freight excluded） $2700"
146	2241	unitree-go2	height	caveat_wording	"Dimension of crouching 76cm x 31cm x 20cm"
147	2241	unitree-go2	price	caveat_wording	"Price（Tax and freight excluded） $1600"
148	2241	unitree-go2	degrees_of_freedom	caveat_wording	"Aluminum knee joint motor | 12 set"
149	2241	unitree-go2	slope	caveat	"The AIR variant value."
150	2241	unitree-go2	slope	caveat_wording	"Max Climb Angle 30°"
151	2241	unitree-go2	lidar	value_text	"4D LiDAR L2"
152	2241	unitree-go2	lidar	caveat_wording	"Super Recognition System 4D LiDAR L2"
153	2241	unitree-go2	obstacle_single	caveat_wording	"Max Climb Drop Height About 15cm"
154	2241	unitree-go2	weight	caveat	"Includes battery."
155	2241	unitree-go2	weight	caveat_wording	"Weight (with battery) About 15kg"
156	2241	unitree-go2	payload_walking	caveat_wording	"Payload ≈7kg"
157	2241	unitree-go2	speed	caveat	"The AIR variant value."
158	2241	unitree-go2	speed	caveat_wording	"Speed 0 ~ 2.5m/s"
159	2241	unitree-go2	runtime	caveat_wording	"Battery life About 1-2h"
160	2241	unitree-go2	docking_station	caveat	"The value is AIR/PRO."
161	2241	unitree-go2	docking_station	caveat_wording	"Charging Pile Compatibility ○"
162	2241	unitree-go2	cameras	value_text	"HD vidvinkel"
163	2241	unitree-go2	compute	value_text	"8-kernet CPU"
164	2241	unitree-go2	compute	caveat_wording	"Basic Computing Power ○ | 8-core High-performance CPU"
165	2242	unitree-go2-w	battery_wh	caveat	"15000 mAh, 33.6 V. Wh is not printed and is not derived."
166	2242	unitree-go2-w	battery_wh	caveat_wording	"Voltage 33.6V | Long endurance（15000mAh）"
167	2242	unitree-go2-w	runtime	caveat_wording	"Endurance 1.5-3h"
168	2242	unitree-go2-w	lidar	caveat_wording	"Super-wide-angle 3D LIDAR"
169	2242	unitree-go2-w	cameras	value_text	"HD vidvinkel"
170	2242	unitree-go2-w	compute	value_text	"8-kernet CPU; udvidelsesmodul NVIDIA Orin NX m.fl."
171	2242	unitree-go2-w	obstacle_single	caveat_wording	"Max Climb Drop Height ＜ 70cm"
172	2242	unitree-go2-w	degrees_of_freedom	caveat_wording	"Aluminum knee joint motor | 16"
173	2242	unitree-go2-w	payload_walking	caveat_wording	"Payload ≈8kg（MAX ~ 12kg）"
